ordernumber;instock;_additionaltext;_supplier;_price
80557373;999999;;Primus;
80557375;999999;;Primus;
80557376;999999;;Primus;
80557377;999999;;Primus;
80557378;999999;;Primus;
80557380;999999;;Primus;
80557381;999999;;Primus;
80557382;999999;;Primus;
80557383;999999;;Primus;
80557384;999999;;Primus;
80557385;999999;;Primus;
80557386;999999;;Primus;
80557387;999999;;Primus;
80557388;999999;;Primus;
80557389;999999;;Primus;
80557399;999999;;Primus;
80557400;999999;;Primus;
80557401;999999;;Primus;
80557402;999999;;Primus;
80557403;999999;;Primus;
80557404;999999;;Primus;
80557405;999999;;Primus;
80557406;999999;;Primus;
80557407;999999;;Primus;
80557408;999999;;Primus;
80557410;999999;;Primus;
80557411;999999;;Primus;
80557417;999999;;Primus;
80557420;999999;;Primus;
80557421;999999;;Primus;
80557424;999999;;Primus;
80557428;999999;;Primus;
80557430;999999;;Primus;
80557431;999999;;Primus;
80557434;999999;;Primus;
80557435;999999;;Primus;
80557436;999999;;Primus;
80557438;999999;;Primus;
80557439;999999;;Primus;
80557440;999999;;Primus;
80557441;999999;;Primus;
80557442;999999;;Primus;
80557443;999999;;Primus;
80557444;999999;;Primus;
80557447;999999;;Primus;
80557448;999999;;Primus;
80557450;999999;;Primus;
80557452;999999;;Primus;
80557455;999999;;Primus;
80557456;999999;;Primus;
80557457;999999;;Primus;
80557458;999999;;Primus;
80557459;999999;;Primus;
80557460;999999;;Primus;
80557463;999999;;Primus;
80557464;999999;;Primus;
80557466;999999;;Primus;
80557467;999999;;Primus;
80557468;999999;;Primus;
80557469;999999;;Primus;
80557470;999999;;Primus;
80557471;999999;;Primus;
80557472;999999;;Primus;
80557474;999999;;Primus;
80557475;999999;;Primus;
80557476;999999;;Primus;
80557477;999999;;Primus;
80557478;999999;;Primus;
80557479;999999;;Primus;
80557481;999999;;Primus;
80557482;999999;;Primus;
80557483;999999;;Primus;
80557484;999999;;Primus;
80557485;999999;;Primus;
80557486;999999;;Primus;
80557487;999999;;Primus;
80557488;999999;;Primus;
80557491;999999;;Primus;
80557493;999999;;Primus;
80557495;999999;;Primus;
80557498;999999;;Primus;
80557499;999999;;Primus;
80557500;999999;;Primus;
80557501;999999;;Primus;
80557503;999999;;Primus;
80557505;999999;;Primus;
80557507;999999;;Primus;
80557508;999999;;Primus;
80557509;999999;;Primus;
80557511;999999;;Primus;
80557512;999999;;Primus;
80557513;999999;;Primus;
80557515;999999;;Primus;
80557520;999999;;Primus;
80557521;999999;;Primus;
80557523;999999;;Primus;
80557524;999999;;Primus;
80557525;999999;;Primus;
80557528;999999;;Primus;
80557529;999999;;Primus;
80557530;999999;;Primus;
80557532;999999;;Primus;
80557533;999999;;Primus;
80557534;999999;;Primus;
80557538;999999;;Primus;
80557540;999999;;Primus;
80557541;999999;;Primus;
80557543;999999;;Primus;
80557545;999999;;Primus;
80557552;999999;;Primus;
80557555;999999;;Primus;
80557558;999999;;Primus;
80557559;999999;;Primus;
80557560;999999;;Primus;
80557561;999999;;Primus;
80557564;999999;;Primus;
80557565;999999;;Primus;
80557566;999999;;Primus;
80557567;999999;;Primus;
80557568;999999;;Primus;
80557569;999999;;Primus;
80557570;999999;;Primus;
80557571;999999;;Primus;
80557572;999999;;Primus;
80557573;999999;;Primus;
80557574;999999;;Primus;
80557575;999999;;Primus;
80557576;999999;;Primus;
80557578;999999;;Primus;
80557584;999999;;Primus;
80557585;999999;;Primus;
80557586;999999;;Primus;
80557587;999999;;Primus;
80557588;999999;;Primus;
80557589;999999;;Primus;
80557590;999999;;Primus;
80557591;999999;;Primus;
80557592;999999;;Primus;
80557593;999999;;Primus;
80557594;999999;;Primus;
80557595;999999;;Primus;
80557596;999999;;Primus;
80557597;999999;;Primus;
80557598;999999;;Primus;
80557599;999999;;Primus;
80557600;999999;;Primus;
80557601;999999;;Primus;
80557602;999999;;Primus;
80557603;999999;;Primus;
80557604;999999;;Primus;
80557605;999999;;Primus;
80557606;999999;;Primus;
80557607;999999;;Primus;
80557608;999999;;Primus;
80557609;999999;;Primus;
80557610;999999;;Primus;
80557611;999999;;Primus;
80557612;999999;;Primus;
80557613;999999;;Primus;
80557614;999999;;Primus;
80557615;999999;;Primus;
80557616;999999;;Primus;
80557617;999999;;Primus;
80557618;999999;;Primus;
80557619;999999;;Primus;
80557620;999999;;Primus;
80557621;999999;;Primus;
80557622;999999;;Primus;
80557624;999999;;Primus;
80557625;999999;;Primus;
80557626;999999;;Primus;
80557628;999999;;Primus;
80557629;999999;;Primus;
80557630;12;;Primus;
80560001;76;;Primus;
80560024;999999;;Primus;
80560025;999999;;Primus;
80560026;999999;;Primus;
80560027;999999;;Primus;
80560028;999999;;Primus;
80560029;999999;;Primus;
80560030;999999;;Primus;
80560031;999999;;Primus;
80560032;999999;;Primus;
80560033;999999;;Primus;
80560034;999999;;Primus;
80560035;999999;;Primus;
80560036;999999;;Primus;
80560037;999999;;Primus;
80560038;999999;;Primus;
80560040;999999;;Primus;
80560041;999999;;Primus;
80560042;999999;;Primus;
80560043;999999;;Primus;
80560044;999999;;Primus;
80560045;999999;;Primus;
80560046;999999;;Primus;
80560047;999999;;Primus;
80560049;999999;;Primus;
80560051;999999;;Primus;
80560052;999999;;Primus;
80560053;999999;;Primus;
80560054;999999;;Primus;
80560055;999999;;Primus;
80560056;999999;;Primus;
80560057;999999;;Primus;
80560059;999999;;Primus;
80560060;999999;;Primus;
80560061;999999;;Primus;
80560062;999999;;Primus;
80560063;999999;;Primus;
80560064;999999;;Primus;
80560065;999999;;Primus;
80560066;999999;;Primus;
80560067;999999;;Primus;
80560068;999999;;Primus;
80560069;999999;;Primus;
80560070;999999;;Primus;
80560071;999999;;Primus;
80560072;999999;;Primus;
80560073;999999;;Primus;
80560074;999999;;Primus;
80560076;999999;;Primus;
80570003;2;;Primus;
80570009;4;;Primus;
80570014;21;;Primus;
80570015;13;;Primus;
80570016;6;;Primus;
80570017;1;;Primus;
80570026;56;;Primus;
80570028;1;;Primus;
80570031;5;;Primus;
80570032;651;;Primus;
80570034;999999;;Primus;
80570035;999999;;Primus;
80570036;999999;;Primus;
80570037;999999;;Primus;
80570038;999999;;Primus;
80570039;999999;;Primus;
80570040;999999;;Primus;
80570042;999999;;Primus;
80570043;999999;;Primus;
80570044;999999;;Primus;
80570045;999999;;Primus;
80570046;999999;;Primus;
80570047;999999;;Primus;
80570048;999999;;Primus;
80570049;999999;;Primus;
80570050;999999;;Primus;
80570051;999999;;Primus;
80570052;999999;;Primus;
80570053;999999;;Primus;
80570054;999999;;Primus;
80570056;999999;;Primus;
80570057;999999;;Primus;
80570058;999999;;Primus;
80570059;999999;;Primus;
80570060;999999;;Primus;
80570061;999999;;Primus;
80570062;999999;;Primus;
80570063;999999;;Primus;
80570064;999999;;Primus;
80570065;999999;;Primus;
80570066;999999;;Primus;
80570067;999999;;Primus;
80570068;999999;;Primus;
80570069;999999;;Primus;
80570070;999999;;Primus;
80570071;999999;;Primus;
80570073;999999;;Primus;
80570074;999999;;Primus;
80570075;999999;;Primus;
80570076;999999;;Primus;
80570077;999999;;Primus;
80570078;999999;;Primus;
80570079;999999;;Primus;
80570080;999999;;Primus;
80570081;999999;;Primus;
80570082;999999;;Primus;
80570083;999999;;Primus;
80570084;999999;;Primus;
80570085;999999;;Primus;
80570086;999999;;Primus;
80570087;999999;;Primus;
80570088;999999;;Primus;
80570089;999999;;Primus;
80570090;999999;;Primus;
80570091;999999;;Primus;
80570092;999999;;Primus;
80570093;999999;;Primus;
80570095;999999;;Primus;
80570098;999999;;Primus;
80570099;999999;;Primus;
80570100;999999;;Primus;
80570101;999999;;Primus;
80570103;999999;;Primus;
80570104;999999;;Primus;
80570105;999999;;Primus;
80570106;999999;;Primus;
80570107;999999;;Primus;
80570110;999999;;Primus;
80570111;999999;;Primus;
80570112;999999;;Primus;
80570113;999999;;Primus;
80570114;999999;;Primus;
80570115;999999;;Primus;
80570116;999999;;Primus;
80570117;999999;;Primus;
80570118;999999;;Primus;
80570119;999999;;Primus;
80570120;999999;;Primus;
80570121;999999;;Primus;
80570122;999999;;Primus;
80570123;999999;;Primus;
80570124;999999;;Primus;
80570125;999999;;Primus;
80570126;999999;;Primus;
80570128;999999;;Primus;
80570129;999999;;Primus;
80570130;999999;;Primus;
80570131;999999;;Primus;
80570132;999999;;Primus;
80570133;999999;;Primus;
80570134;999999;;Primus;
80570135;999999;;Primus;
80570136;999999;;Primus;
80570138;999999;;Primus;
80570139;999999;;Primus;
80570140;999999;;Primus;
80570141;999999;;Primus;
80570142;999999;;Primus;
80570143;999999;;Primus;
80570144;999999;;Primus;
80570145;999999;;Primus;
80570146;999999;;Primus;
80570147;999999;;Primus;
80570148;999999;;Primus;
80570149;999999;;Primus;
80570150;999999;;Primus;
80570151;999999;;Primus;
80570152;999999;;Primus;
80570153;999999;;Primus;
80570154;999999;;Primus;
80570155;999999;;Primus;
80570156;999999;;Primus;
80570157;999999;;Primus;
80570158;999999;;Primus;
80570159;999999;;Primus;
80570160;999999;;Primus;
80570161;999999;;Primus;
80570162;999999;;Primus;
80570163;999999;;Primus;
80570164;999999;;Primus;
80570165;999999;;Primus;
80570166;999999;;Primus;
80570168;999999;;Primus;
80570169;999999;;Primus;
80570170;999999;;Primus;
80570171;999999;;Primus;
80570172;999999;;Primus;
80570173;999999;;Primus;
80570174;999999;;Primus;
80570175;999999;;Primus;
80570176;999999;;Primus;
80570177;999999;;Primus;
80570178;999999;;Primus;
80570179;999999;;Primus;
80570181;999999;;Primus;
80570182;999999;;Primus;
80570183;999999;;Primus;
80570184;999999;;Primus;
80570185;999999;;Primus;
80570186;999999;;Primus;
80570187;999999;;Primus;
80570188;999999;;Primus;
80570189;999999;;Primus;
80570190;999999;;Primus;
80570191;999999;;Primus;
80570193;999999;;Primus;
80570194;999999;;Primus;
80570195;999999;;Primus;
80570196;999999;;Primus;
80570198;999999;;Primus;
80570199;999999;;Primus;
80570201;999999;;Primus;
80570203;999999;;Primus;
80570205;999999;;Primus;
80570206;999999;;Primus;
80570208;999999;;Primus;
80570213;999999;;Primus;
80570217;999999;;Primus;
80570219;999999;;Primus;
80800010;488;;Primus;
82023021;3;;Primus;
8312.005;2;;Primus;
83612001;3;;Primus;
83671001;1;;Primus;
83677006;6;;Primus;
83677008;241;;Primus;
83677010;1;;Primus;
8380.001;1;;Primus;
86313017;26;;Primus;
86367002;11;;Primus;
86367005;130;;Primus;
86367019;75;;Primus;
86367023;194;;Primus;
86367024;93;;Primus;
86367025;66;;Primus;
86603002;88;;Primus;
86603004;144;;Primus;
86603015;3;;Primus;
86603018;3;;Primus;
86603019;7;;Primus;
86603020;9;;Primus;
86603021;9;;Primus;
86603023;9;;Primus;
86603024;7;;Primus;
86603025;9;;Primus;
86603026;10;;Primus;
86603027;8;;Primus;
86603028;8;;Primus;
86603029;7;;Primus;
86603030;9;;Primus;
86603031;71;;Primus;
86603032;13;;Primus;
86603033;12;;Primus;
86603034;12;;Primus;
86603037;12;;Primus;
86603038;2;;Primus;
86603041;10;;Primus;
86603042;13;;Primus;
86603044;13;;Primus;
86603045;14;;Primus;
86603046;14;;Primus;
86603047;2229;;Primus;
86612001;42;;Primus;
86612009;32;;Primus;
86612013;3;;Primus;
86612028;20;;Primus;
86612029;5;;Primus;
86612030;2;;Primus;
86612032;10;;Primus;
86612038;1;;Primus;
86612039;27;;Primus;
86612042;13;;Primus;
86612045;21;;Primus;
86613017;18;;Primus;
86613027;18;;Primus;
86613031;3;;Primus;
86613038;38;;Primus;
86622002;408;;Primus;
86622003;183;;Primus;
86622008;999999;;Primus;
86622009;42;;Primus;
86633002;18;;Primus;
86687011;463;;Primus;
86687013;229;;Primus;
86687017;23;;Primus;
86687024;4;;Primus;
86687025;56;;Primus;
86687026;47;;Primus;
86687027;33;;Primus;
86687028;19;;Primus;
86687029;3;;Primus;
86687031;56;;Primus;
86687035;15;;Primus;
86687041;25;;Primus;
86687045;17;;Primus;
86687046;51;;Primus;
86687047;53;;Primus;
86687048;47;;Primus;
86687049;16;;Primus;
86687050;24;;Primus;
86801000;77;;Primus;
898.0002;217;;Primus;
90000004;1;;Primus;
90000007;1146;;Primus;
90000010;4925;;Primus;
9001.200;1;;Primus;
90014001;6;;Primus;
90014003;2;;Primus;
90014004;1;;Primus;
90014005;3;;Primus;
90014020;1;;Primus;
90014024;3;;Primus;
90014028;5;;Primus;
90014030;4;;Primus;
90014031;2;;Primus;
90014033;3;;Primus;
90014036;5;;Primus;
90023028;19;;Primus;
90023029;15;;Primus;
90023030;15;;Primus;
90023031;23;;Primus;
90023032;1;;Primus;
90023035;6;;Primus;
90023036;3;;Primus;
90700002;83;;Primus;
90700003;44;;Primus;
90700004;15;;Primus;
90700005;23;;Primus;
90700006;25;;Primus;
90700007;2;;Primus;
90700008;16;;Primus;
90700010;11;;Primus;
90700011;19;;Primus;
90700012;65;;Primus;
90700017;22;;Primus;
90700018;363;;Primus;
90800060;122;;Primus;
90800066;1994;;Primus;
90800075;60;;Primus;
90800078;60;;Primus;
90800081;4;;Primus;
90800089;46;;Primus;
90800095;167;;Primus;
90800105;60;;Primus;
90800107;11;;Primus;
90800124;23;;Primus;
90800137;22;;Primus;
90800141;5;;Primus;
90800151;16;;Primus;
90800161;10;;Primus;
90800162;39;;Primus;
90800175;201;;Primus;
90800180;15;;Primus;
90800190;999999;;Primus;
90800212;186;;Primus;
90800213;6;;Primus;
90800217;422;;Primus;
90800218;37;;Primus;
90800226;30;;Primus;
90800270;11;;Primus;
90800282;24;;Primus;
90800290;111;;Primus;
90800321;124;;Primus;
90800328;9;;Primus;
90800339;16;;Primus;
90800347;1;;Primus;
90800349;41;;Primus;
90800350;314;;Primus;
90800353;30;;Primus;
90800366;3;;Primus;
90800372;12;;Primus;
90800376;20;;Primus;
90800377;140;;Primus;
90800380;81;;Primus;
90800382;2;;Primus;
90800383;1;;Primus;
90800385;1;;Primus;
90800387;6;;Primus;
90800392;16;;Primus;
90800393;18;;Primus;
90800398;85;;Primus;
90800399;63;;Primus;
90800401;190;;Primus;
90800405;113;;Primus;
90800410;112;;Primus;
90800412;124;;Primus;
90800413;41;;Primus;
90800414;140;;Primus;
90800415;124;;Primus;
90800416;254;;Primus;
90800418;22;;Primus;
90800419;35;;Primus;
90800423;7;;Primus;
90800431;61;;Primus;
90800433;27;;Primus;
90800434;272;;Primus;
90800435;85;;Primus;
90800436;1;;Primus;
90800437;5;;Primus;
90800438;21;;Primus;
90800440;5;;Primus;
90800442;8;;Primus;
90800445;1;;Primus;
90800448;9;;Primus;
90800450;43;;Primus;
90800452;157;;Primus;
90836001;4;;Primus;
90836003;2;;Primus;
90900003;1463;;Primus;
90900042;3;;Primus;
90900044;3;;Primus;
90900045;1;;Primus;
90900046;14;;Primus;
90900047;2;;Primus;
90900048;1;;Primus;
90900051;1;;Primus;
90900052;2;;Primus;
90900053;2;;Primus;
90900056;16;;Primus;
90900057;25401;;Primus;
91001001;6;;Primus;
91001002;3;;Primus;
91001004;2;;Primus;
91001006;2;;Primus;
91001007;1;;Primus;
91001008;1;;Primus;
91001009;3;;Primus;
91001010;9;;Primus;
91001012;3;;Primus;
91001014;3;;Primus;
91001017;6;;Primus;
91001019;3;;Primus;
91001020;17;;Primus;
91001029;1;;Primus;
91001030;2;;Primus;
91001036;1;;Primus;
91121002;10;;Primus;
9140.000;461;;Primus;
9140.001;529;;Primus;
9140.002;493;;Primus;
9140.003;269;;Primus;
93683007;24;;Primus;
94023001;1;;Primus;
9410.057;1;;Primus;
94900005;24;;Primus;
94900009;869;;Primus;
95410016;2;;Primus;
95687004;18;;Primus;
95687006;48;;Primus;
95687007;13;;Primus;
95687008;46;;Primus;
95687009;10;;Primus;
95687010;49;;Primus;
95687011;44;;Primus;
95687012;49;;Primus;
95687014;48;;Primus;
95687017;38;;Primus;
95687018;46;;Primus;
95687019;43;;Primus;
95687020;39;;Primus;
95687022;91;;Primus;
95687026;671;;Primus;
95687039;7;;Primus;
9605.023;1;;Primus;
9605.068;73;;Primus;
9605.075;1;;Primus;
9605.077;34;;Primus;
9605.199;1;;Primus;
9605.225;2;;Primus;
9605.227;3;;Primus;
9605.228;3;;Primus;
9605.231;1;;Primus;
9605.232;1;;Primus;
9605.237;1;;Primus;
9605.238;1;;Primus;
9605.297;46;;Primus;
9605.602;1;;Primus;
96687012;18;;Primus;
96687013;19;;Primus;
96687014;18;;Primus;
96687015;16;;Primus;
96687016;20;;Primus;
96687017;8;;Primus;
96687018;17;;Primus;
96687019;16;;Primus;
96687020;19;;Primus;
96687021;13;;Primus;
96687022;11;;Primus;
96687025;51;;Primus;
96687026;64;;Primus;
96687027;56;;Primus;
96687028;63;;Primus;
970.0004;2;;Primus;
9705.045;1;;Primus;
9705.051;1;;Primus;
9705.057;1;;Primus;
9705.206;1;;Primus;
9705.315;1;;Primus;
9705.408;1;;Primus;
9705.412;1;;Primus;
9705.557;1;;Primus;
9705.564;1;;Primus;
9705.572;1;;Primus;
9705.709;1;;Primus;
9705.737;1;;Primus;
9705.830;1;;Primus;
98810005;1;;Primus;
98810011;1;;Primus;
98810012;1;;Primus;
98810032;1;;Primus;
98810034;6;;Primus;
98810035;6;;Primus;
98810036;10;;Primus;
98810046;4;;Primus;
98810047;11;;Primus;
98810049;9;;Primus;
98810059;1;;Primus;
98810061;136;;Primus;
98810067;7;;Primus;
98810073;1;;Primus;
98810077;9;;Primus;
98810078;11;;Primus;
98810079;17;;Primus;
98810080;11;;Primus;
98810081;12;;Primus;
98810082;23;;Primus;
98810083;9;;Primus;
98810084;4;;Primus;
98810085;4;;Primus;
98810086;3;;Primus;
98810087;1;;Primus;
98810092;2;;Primus;
98810093;3;;Primus;
98810094;4;;Primus;
98810117;26;;Primus;
98810119;1;;Primus;
98810120;27;;Primus;
98810121;14;;Primus;
98810122;43;;Primus;
98810125;35;;Primus;
98810126;3;;Primus;
98810128;17;;Primus;
98810131;10;;Primus;
98810133;3;;Primus;
98810134;3;;Primus;
98810135;2;;Primus;
98810136;2;;Primus;
98810137;188;;Primus;
98810139;126;;Primus;
98810144;1;;Primus;
98810145;1;;Primus;
98810146;2;;Primus;
98810147;9;;Primus;
98810149;6;;Primus;
98810150;2;;Primus;
98810151;10;;Primus;
98810153;19;;Primus;
98810161;4;;Primus;
98810162;5;;Primus;
98810163;16;;Primus;
98810164;8;;Primus;
98810165;11;;Primus;
98810176;7;;Primus;
98810178;1;;Primus;
98810179;14;;Primus;
98810183;13;;Primus;
98810189;3;;Primus;
98810197;132;;Primus;
98810198;8;;Primus;
98810199;3;;Primus;
98810200;48;;Primus;
98810202;33;;Primus;
98810203;8;;Primus;
98810205;3;;Primus;
98810219;2;;Primus;
98810221;14;;Primus;
98810222;7;;Primus;
98810223;13;;Primus;
98810224;21;;Primus;
98810225;25;;Primus;
98810226;18;;Primus;
98810231;12;;Primus;
98810235;4;;Primus;
98810237;23;;Primus;
98810238;47;;Primus;
98810239;24;;Primus;
98810246;7;;Primus;
98810247;15;;Primus;
98810248;8;;Primus;
98810249;8;;Primus;
98810250;1;;Primus;
98810270;5;;Primus;
98810276;6;;Primus;
98810284;12;;Primus;
98810289;5;;Primus;
98810292;4;;Primus;
98810303;3;;Primus;
98810304;7;;Primus;
98810305;5;;Primus;
98810307;2;;Primus;
98810309;1;;Primus;
98810310;5;;Primus;
98810312;3;;Primus;
98810313;3;;Primus;
98810314;2;;Primus;
98810315;33;;Primus;
98810316;2;;Primus;
98810319;11;;Primus;
98810321;2;;Primus;
98818099;2;;Primus;
98818102;1;;Primus;
98818106;4;;Primus;
9990.100;9377;;Primus;
9990.102;324;;Primus;
9990.103;1019;;Primus;
9990.105;982;;Primus;
9990.106;1024;;Primus;
9990.107;1044;;Primus;
9990.108;994;;Primus;
9990.109;992;;Primus;
9990.110;950;;Primus;
9990.111;1009;;Primus;
9990.112;420;;Primus;
9990.113;3977;;Primus;
